0.020022389	-0.030105675	-0.018662237	-0.027658356	-0.00978571	-0.038455855	-0.0016835555	-0.034374855	-0.0012574877	-0.018562138	-0.009710014	-0.042607702	-0.037680507	-0.0057036486	-0.02262628	-0.013597824	-0.014436506	0.023983082	-0.041450344	-0.02530427	-0.002647534	0.23227285	0.013185743	0.09255692	-0.00031470135	-0.0013967867	-0.03658376	0.00037948042	0.01374797	0.0075571314	-0.016486358	0.004139088	-0.037854146	-0.014287301	-0.005959772	0.0054681604	-0.039639723	-0.046794903	-0.019381536	-0.013375407	-0.016677493	-0.0013365041	0.18773031	-0.025560666	-0.0073772892	-0.01611114	0.02381922	-0.017159516	0.014917133	0.009387913	-0.015781987	-0.022644972	0.045078393	-0.005505491	-0.0030451305	-0.00689298	-0.0032687567	0.014264453	-0.01314368	0.11704363	-0.04811914	-0.025132312	-0.032747187	0.005839478	-0.010295043	-0.017438386	-0.047821093	-0.011213459	-0.0354015	-0.031850062	-0.018592613	0.024863126	-0.026782691	-0.01810988	-0.024813091	-0.02238605	0.0024690186	-0.015847314	-0.042396583	-0.012514701	-0.007081822	-0.042436898	-0.03201727	-0.0037348755	-0.008917886	-0.0076905144	-0.024721934	-0.030629635	-0.016540024	-0.0050827563	-0.024344731	-0.01920197	-0.0038883395	0.009326469	-0.049477495	0.0045393463	-0.026484465	-0.04389614	-0.043540645	-0.011389332
-0.025006546	-0.045396652	-0.04125365	0.0053755967	-0.002230888	-0.04555763	-0.025048543	0.25731143	-0.00844054	0.2293649	-0.0131365545	0.011127509	0.017505528	-0.008814166	-0.011621025	-0.010939993	-0.021239877	-0.0053788796	-0.0070303646	0.0069211596	-0.010233886	0.010379661	-0.024515057	-0.005633902	0.29154593	-0.0016813651	0.00028888136	-0.018607773	-0.025446236	0.005782269	-0.030837119	-0.011460267	-0.0004906682	-0.0059501305	-0.0057533383	-0.049186707	-0.007443794	-0.014108181	-0.035273183	-0.00817942	-0.033684123	-0.0017223523	-0.015524138	-0.03582747	-0.013548924	-0.017556703	0.00068492815	-0.013350832	-0.017633807	-0.026826262	-0.0044054613	0.25755736	-0.012462389	-0.0307395	-0.04067651	-0.0070224935	-0.0037960745	0.011281812	-0.017512051	0.03715158	-0.012688708	-0.023853123	-0.02843808	-0.00024553388	-0.026494134	-0.018675435	0.025824469	0.036998753	-0.024096346	0.00026842614	-0.015699396	-0.04334352	-0.006991842	-0.013463405	0.014758395	0.0024728023	-0.022068238	-0.0024598725	-0.012177728	-0.005299197	-0.0050381427	-0.015830008	0.002090258	-0.041298818	0.074002616	-0.0024565083	0.007754229	-0.04352925	0.21059164	-0.014680765	-0.034642946	-0.013117563	-0.004965439	0.006378256	-0.0004103897	-0.0026821122	-0.012387065	-0.013445352	-0.002981281	-0.02172618
-0.0304721	-0.0070837364	-0.030995263	-0.038059734	-0.007647097	-0.026974512	-0.03371358	-0.018072046	-0.0031772454	-0.04949185	-0.003455352	-0.046539973	-0.00949179	-0.021282792	-0.029867446	-0.0059165135	-0.0028996095	0.072245814	-0.01654083	-0.036870778	-0.009286333	-0.016976822	-0.022250747	0.25457	0.013962809	-0.0413934	0.007127963	-0.005935274	0.0048342943	0.0017212626	-0.044577207	0.018669242	-0.0022067262	-0.032814287	-6.569289e-05	0.008815197	-0.04348929	-0.013765179	0.0035685077	-0.015206065	-0.03794347	-0.005188855	-0.0140968785	-0.027665196	-0.023042476	-0.015817206	0.016069438	-0.015159823	0.0075641386	-0.02910012	-0.03724897	0.019015575	0.03881659	-0.0064254054	-0.0047166124	-0.010227405	-0.0051892083	-0.04788232	-0.043641355	-0.019308044	-0.040609084	0.0042691007	0.0043200073	-0.02394333	-0.017397363	-0.0316929	-0.024177242	0.029904641	-0.0013244367	-0.00031826648	-0.016808776	-0.007564079	-0.018687643	-0.01883012	0.0034562966	-0.0006895733	-0.0025617704	-0.008326047	-0.017961241	-0.009153027	-0.010819034	-0.02035494	0.0042057843	0.002017805	-0.009746578	-0.001019506	-0.008821297	-0.0057515795	-0.04194095	-0.03407942	-0.01539343	0.0045647994	-0.0068784584	0.01938888	-0.0006320757	0.0027434342	-0.013493337	-0.013640755	-0.007877364	-0.012520969
-0.012633957	-0.0143961795	-0.0113701485	-0.02693894	-0.00449287	-0.014720796	0.013492394	-0.012923707	-0.032248452	-0.02520281	0.00037192463	0.003082741	-0.008829117	-0.014112323	-0.011479087	0.035739895	0.08477129	0.024869733	-0.033695832	-0.028748501	-0.018156074	0.039798025	-0.016136527	-0.025860524	-0.029128863	-0.005014848	-0.020133257	-0.035824943	0.021255394	-0.013102043	0.008978616	-0.04704355	0.00075419457	-0.004075907	-0.035496734	0.010743892	-0.008997681	-0.006555501	-0.0058323257	-0.00925062	-0.013730909	-0.03769306	-0.04180014	-0.028712315	-0.030559456	-0.021268131	0.01179415	-0.018193318	0.017974835	-0.018069066	0.031602465	0.020521885	0.08686685	-0.006635975	-0.0047702305	-0.016115919	-0.004526647	0.010997605	-0.018879581	-0.04592804	0.0013526283	-0.007918287	0.00074044615	0.01375084	-0.036263574	-0.021199653	-0.0026724562	-0.025950003	-0.04264301	-0.00014372835	-0.02081593	-0.04773264	-0.02349019	-0.012639495	-0.026968433	-0.01649326	0.013147074	-0.003304515	-0.042391814	-0.0105448365	-0.02832879	-0.045540858	0.0044753077	0.0017329878	-0.02489754	-0.00055551645	-0.012562908	-0.010763422	-0.046585646	-0.014059864	-0.016558014	0.10121766	0.0011461691	0.015437037	0.0012953877	0.00364217	-0.046780635	-0.016301848	-0.03109032	-0.04115473
0.01265567	-0.010757305	0.08439734	-0.010912955	-0.0063125268	0.27094248	0.015710022	-0.01308683	-0.00040641785	0.08654827	0.0072902567	0.013344895	-0.0064229257	-0.028501868	0.2621664	-0.04204478	-0.013693549	-0.026325524	-0.03825145	0.07932245	-0.007724119	0.032851722	0.017447177	-0.006213464	-0.043634295	-0.029637922	-0.007992793	-0.012779437	-0.022879219	-0.049154174	-0.01155255	0.019173238	-0.0002960055	-0.034944784	-0.0084482655	-0.029723441	-0.008856946	-0.0063234083	-0.024970138	0.10260996	0.18483545	-0.039058603	-0.0005008951	-0.0430351	-0.04670502	0.2093993	0.0033218488	0.00012627989	0.018549463	0.0055606244	-0.040988125	0.010071397	-0.03309723	-0.0061102025	-0.043873716	0.0117943175	-0.043982137	0.006675888	-0.023713147	0.0012250766	0.005872906	0.0016581209	-0.014076136	-0.047703754	0.1270766	-0.0022218868	0.016510557	0.0047825947	-0.02699331	0.104595505	0.06978936	0.0013320819	-0.026073873	-0.010468148	0.010646204	0.005644202	-0.010653626	-0.02112751	-0.026877774	-0.030022347	-0.018392611	-0.04649513	-0.04629115	-0.004070292	0.19699784	0.11646884	-0.022174895	-0.005694486	0.15009844	0.18968531	0.009046644	-0.025408268	-0.030571366	-0.012468018	0.00090581126	0.0044678673	-0.015356027	-0.042022716	0.031781953	0.008866154
0.16441712	-0.027393593	-0.039977897	-0.031427525	-0.0031526007	-0.016101392	-0.018474888	-0.012834348	-0.0051419856	-0.012066316	0.00083995983	-0.0036376938	-0.02113818	-0.020633006	-0.013110392	-0.04619099	0.028893117	0.005201496	-0.041549575	0.017933395	-0.007967581	0.013856556	0.024914417	-0.04740001	0.013182041	0.0048800157	-0.0005951412	-0.040791117	0.013427082	-0.023163915	-0.045563687	-0.03783698	-0.011954628	-0.0042381086	-0.005158545	-0.04115232	-0.032944158	-0.0080764415	0.024903841	-0.010760449	-0.015558847	0.2838513	0.034537468	-0.039698552	-0.005933036	-0.019691017	0.0008165352	-0.013190516	0.0055034384	0.0011622668	0.00093414634	-0.03523872	-0.02433077	-0.005550997	-0.016309164	-0.008068971	-0.008589171	-0.03441312	-0.015730694	0.0152672045	-0.027515221	-0.00087201595	0.010690299	-0.00979533	-0.040119063	-0.015852034	-0.012037814	0.038955364	-0.008994878	-0.032029048	-0.018566461	-0.049450874	-0.0019381642	-0.042674135	-0.034306705	0.0065525007	-0.014171112	-0.03619349	0.01782031	-0.006106995	0.18188569	-0.035794448	-0.003960497	-0.00052688585	-0.042108715	-0.029614985	0.032698832	-0.019891238	-0.011895096	-0.0054265857	-0.017570602	-0.044883337	-0.012332786	-0.046375003	-0.0022356585	0.003030331	-0.016438847	-0.012711874	-0.025805986	-0.013008189
0.01768755	0.015444268	0.015763575	0.002979209	-0.013576973	-0.009284128	-0.014122486	-0.016361661	0.21420835	-0.041846406	0.24795815	0.010193535	-0.022778703	-0.0058365576	-0.011403283	0.00759802	-0.03559339	-0.0042233244	-0.011459028	0.0077879373	-0.04576341	-0.049635198	-0.010809589	-0.041312277	0.011715978	-0.0010769479	-0.006043412	-0.005770705	0.12552428	-0.02189765	0.2878377	0.037575398	0.23753384	0.12634441	-0.0067870673	-0.02279464	-0.013186742	-0.01486522	-0.01603837	-0.013088422	-0.0421865	-0.0013988605	-0.046924975	-0.024140097	0.21604633	-0.02547537	0.0036598332	-0.01575238	-6.3408166e-05	-0.021967674	0.08243386	0.023501266	0.019841183	-0.030557716	-0.0002431802	-0.012799446	-0.0054074414	0.0031910427	-0.013945279	-0.0019227155	-0.029586876	-0.015763331	-0.008502137	0.029449787	-0.008162858	-0.01799388	0.005174767	-0.010990679	-0.002101618	-0.00026844814	-0.018238187	-0.04609401	-0.0058248267	-0.029024994	-0.040527415	0.12792699	0.015298534	-0.024608208	-0.0034571886	-0.012668062	-0.03666065	-0.014449185	0.00387153	-0.011992324	-0.048997547	-0.0029398336	0.013925824	-0.01153031	-0.011172507	-0.013075937	-0.025142124	0.034693744	-0.036261834	-0.019011796	0.0033115665	-0.003942433	-0.015214527	0.26399705	-0.046682525	-0.014369312
0.020272303	0.0012897141	-0.040367734	0.011557636	-9.648568e-05	-0.01337977	0.03217304	-0.014496421	-0.018049598	-0.010182142	0.0015816073	-0.02003832	0.015059698	-0.023769045	-0.011682238	0.027449016	-0.024753153	0.047407337	-0.046481013	-0.018459368	-0.0034623253	0.032036375	-0.012056541	-0.018899752	-0.026993776	-0.0032404263	0.011850931	-0.017399143	0.014285744	-0.037824083	0.0015049397	0.017673913	-0.0055979523	-0.023945903	-0.0062097423	0.0036409982	-0.006051932	-0.022744179	-0.030218422	-0.047855973	-0.043649245	-0.043874886	0.036293242	-0.026671795	-0.006209098	-0.02061822	0.0049078576	-0.04723681	0.017581023	-0.025319267	0.08014929	0.02815499	-0.003826417	-0.021516621	-0.043615486	-0.009945746	-0.0025628605	-0.0057357065	-0.018824626	0.02140322	-0.004006088	0.002040781	-0.023789788	0.015489765	-0.015375815	-0.01860538	-0.010109175	0.028737104	-0.0017317792	-0.04717765	-0.018070178	-0.041434944	-0.039867163	-0.012488583	0.013418255	0.0046241283	0.0069059907	-0.0039666677	0.012262386	-0.047238745	-0.00604519	-0.013948118	-0.0007450982	-0.0002953373	-0.01070407	-0.00091586995	-0.04766289	-0.039345704	-0.0099438485	-0.01779095	-0.042831864	0.024759356	-0.024289	0.02155509	-0.0104179755	-0.0037244055	-0.014300386	-0.011019414	-0.018174589	-0.012637855
0.0152989635	-0.04465971	-0.012428692	-0.013209354	-0.029280936	-0.008491949	0.009664632	-0.048535563	-0.008944757	-0.0074898773	-0.021157503	0.022895277	-0.0044648647	-0.0058020502	-0.012933812	0.016753163	0.015880954	0.025376266	-0.012600129	-0.039506387	-0.036947705	0.026459817	0.019260991	0.003980659	0.0076587754	0.00093041686	0.015421841	0.0052568666	-0.04284152	0.007808186	-0.0057738423	-0.04213965	0.00043413893	-0.016516697	0.00062262133	-0.0005686395	-0.035210572	-0.027460767	-0.049831558	-0.042966533	-0.017723333	-0.03601847	-0.020093715	-0.025210036	-0.009195529	-0.015725635	-0.042741217	-0.01328026	-0.042708434	0.006166827	-0.015057933	0.02221891	0.03886557	-0.005136578	-0.03256394	-0.011192808	-0.0024510287	0.01752324	-0.013448229	-0.047229268	0.0035263756	-0.009095132	0.0036597087	-0.03097005	-0.046375394	-0.015654441	0.029597081	0.16910216	-0.028647125	-0.028277839	-0.047867227	-0.039084565	-0.025543928	-0.04690298	-0.03414637	-0.040214706	-0.040702067	-0.041316114	0.033084456	-0.008437703	-0.026481306	-0.016739918	0.00043201447	-0.02737013	-0.011757266	-0.018023692	0.01274718	-0.005154233	-0.032122888	-0.023648072	-0.01871343	-0.012586713	-0.010810006	0.0024250858	-0.049861025	0.0006083878	-0.03331077	-0.010990642	-0.008459107	-0.013527572
0.23784079	0.015507568	-0.014489847	-0.0383101	-0.049027145	-0.048664488	0.019000802	-0.013916317	-0.040402938	-0.014544763	-0.046490647	0.012589204	0.12433879	-0.0068224436	-0.012487093	-0.011303317	0.021293651	0.010744464	-0.00753894	0.009822201	-0.0022440527	0.029222753	0.0009917393	0.023541901	0.0037829652	0.052533876	0.024518106	-0.0014747172	-0.024120295	0.0073490976	-0.019760048	0.021444332	-0.048774015	-0.027487183	-0.0058829896	0.010583168	0.25565863	-0.011337537	-0.0172454	-0.007926458	-0.012596139	-0.0065509286	0.030851532	-0.026702791	-0.010620398	-0.017573437	-0.022113848	-0.017873168	-0.026783431	-0.04191451	-0.005162049	-0.03242632	-0.026433397	-0.025844265	0.1981777	-0.017039027	-0.045182884	-0.0051275864	-0.035105012	-0.04437939	-0.04736991	-0.0008923803	0.008386512	-0.035581805	-0.01845181	-0.016266087	0.16075495	-0.017761182	-0.044121243	-0.0017831333	-0.017454254	0.011726607	-0.012033213	-0.013673224	0.01648802	-0.021084607	0.007197667	-0.0086548645	0.031732693	-0.0045196353	-0.008860918	-0.008218716	0.0028362423	-0.035574876	-0.009913809	-0.0020753946	-0.028603613	-0.016129375	-0.019403407	-0.008014796	-0.015974937	0.020533372	-0.044888854	-0.025899423	-0.0024773055	-0.0005789118	-0.028109683	-0.037883975	-0.0003397573	-0.011229498
